Rk,Player,Team,Conf,G,Rush,Rec,PRTD,KRTD,FRTD,IntTD,OthTD,TD,XPM,XPA,FGM,FGA,2PM,Sfty,Pts,Pts/G,Awards,-9999
1512,Jacob Adams,Louisiana Tech,CUSA,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jacob-adams-1
1513,Jacob Gill,Northwestern,Big Ten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jacob-gill-3
1514,Jacob Hopper,South Alabama,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jacob-hopper-1
1515,Jacob Orlando,Massachusetts,Ind,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,jacob-orlando-1
1516,Cobee Bryant,Kansas,Big 12,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.6,,jacobee-bryant-1
1517,Jacolby Criswell*,North Carolina,ACC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,jacolby-criswell-1
1518,Jacolby George,Miami (FL),ACC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,jacolby-george-1
1519,Ja'Cquez Williams,Louisiana-Monroe,Sun Belt,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jacquez-williams-3
1520,Jadan Blue,Temple,American,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,jadan-blue-1
1521,Jaden Dolphin*,Northern Illinois,MAC,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,jaden-dolphin-1
1522,Jaden Nixon*,Oklahoma State,Big 12,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,jaden-nixon-1
1523,Jaelen Gill,Boston College,ACC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,jaelen-gill-1
1524,Jahfari Harvey,Miami (FL),ACC,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jahfari-harvey-1
1525,Jahmin Muse,Boston College,ACC,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.8,,jahmin-muse-1
1526,Jahmir Smith*,Appalachian State,Sun Belt,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,jahmir-smith-1
1527,Jaiden Woodbey,Boston College,ACC,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jaiden-woodbey-2
1528,Jaivian Lofton*,Liberty,Ind,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jaivian-lofton-1
1529,Jakairi Moses*,Western Kentucky,CUSA,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jakairi-moses-1
1530,Jakarius Caston,Southern Mississippi,CUSA,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jakarius-caston-1
1531,Jake Arthurs,Northwestern,Big Ten,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,jake-arthurs-1
1532,Jake Bobo,Duke,ACC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jake-bobo-1
1533,Jake Briningstool*,Clemson,ACC,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,jake-briningstool-1
1534,Jake Clemons,Charlotte,CUSA,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jake-clemons-1
1535,Jake Hummel*,Iowa State,Big 12,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jake-hummel-1
1536,Ja'khi Douglas,Florida State,ACC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jakhi-douglas-1
1537,Jakyle Holmes,Louisiana-Monroe,Sun Belt,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,jakyle-holmes-1
1538,Jalen Berger*,Wisconsin,Big Ten,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jalen-berger-1
1539,Jalen Brooks*,South Carolina,SEC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,jalen-brooks-2
1540,Jalen Geiger*,Kentucky,SEC,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jalen-geiger-1
1541,Jalen Graham*,Purdue,Big Ten,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jalen-graham-1
1542,Jalen McGaughy*,Ball State,MAC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jalen-mcgaughy-1
1543,Jalen Redmond*,Oklahoma,Big 12,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.8,,jalen-redmond-1
1544,Jalen Williams*,Louisiana,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jalen-williams-7
1545,Jalin Conyers*,Arizona State,Pac-12,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jalin-conyers-1
1546,Ja'lynn Polk,Washington,Pac-12,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jalynn-polk-1
1547,Jamaal Bell*,Nevada,MWC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jamaal-bell-1
1548,Jamal Johnson,Bowling Green,MAC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jamal-johnson-2
1549,Jamal Turner*,Toledo,MAC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jamal-turner-2
1550,Jamari Gassett,Buffalo,MAC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jamari-gassett-1
1551,Ja'Markis Weston*,Florida,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,jamarkis-weston-1
1552,Jamarye Joiner,Arizona,Pac-12,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,jamarye-joiner-1
1553,James Foster,Charlotte,CUSA,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,james-foster-1
1554,James Mitchell*,Virginia Tech,ACC,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,james-mitchell-2
1555,Jamil Muhammad*,Georgia State,Sun Belt,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jamil-muhammad-1
1556,Jamon Dumas-Johnson*,Georgia,SEC,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,jamon-dumas-johnson-1
1557,Ja'Quan McMillian,East Carolina,American,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jaquan-mcmillian-1
1558,Jaquez Yant,Nebraska,Big Ten,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,jaquez-yant-1
1559,Ja'Quinden Jackson*,Utah,Pac-12,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jaquinden-jackson-1
1560,Jared Brown*,Coastal Carolina,Sun Belt,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,jared-brown-2
1561,Jared Sparks,Louisiana-Monroe,Sun Belt,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jared-sparks-1
1562,Jarius Mack,Charlotte,CUSA,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jarius-mack-1
1563,Jarret Doege*,West Virginia,Big 12,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jarret-doege-1
1564,Jarvis Brownlee,Florida State,ACC,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jarvis-brownlee-1
1565,Ja'Shaun Poke*,Kent State,MAC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jashaun-poke-1
1566,Ja'Sir Taylor*,Wake Forest,ACC,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.4,,jasir-taylor-1
1567,Jason Taylor II*,Oklahoma State,Big 12,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,jason-taylor-ii-1
1568,Javon Baker*,Alabama,SEC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,javon-baker-1
1569,Javon Denis*,Georgia State,Sun Belt,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,javon-denis-1
1570,Jawhar Jordan*,Louisville,ACC,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1.5,,jawhar-jordan-1
1571,Jay Rose,Connecticut,Ind,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,jay-rose-1
1572,Jay Rudolph*,San Diego State,MWC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jay-rudolph-1
1573,Jay Stanley,Southern Mississippi,CUSA,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jay-stanley-1
1574,Jay Symonds,Stanford,Pac-12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,jay-symonds-1
1575,Jayce Medlock,Connecticut,Ind,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,jayce-medlock-1
1576,Jaylen Dixon*,Utah,Pac-12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,jaylen-dixon-1
1577,Jaylen Erwin*,Houston,American,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,,jaylen-erwin-1
1578,Jaylin Alderman*,Louisville,ACC,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jaylin-alderman-1
1579,Jaylon Bester*,Miami (OH),MAC,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jaylon-bester-1
1580,Jaylon King,Georgia Tech,ACC,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jaylon-king-1
1581,Jeff Hubbard*,Eastern Michigan,MAC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jeff-hubbard-1
1582,Jemel Jones*,Army,Ind,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,jemel-jones-1
1583,Jensen Jones*,Air Force,MWC,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6.0,,jensen-jones-1
1584,Jeremiah Hunter,California,Pac-12,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,jeremiah-hunter-1
1585,Jerjuan Newton*,Toledo,MAC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jerjuan-newton-1
1586,Jermaine Johnson II,Florida State,ACC,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jermaine-johnson-3
1587,Jermaine Waller*,Virginia Tech,ACC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jermaine-waller-1
1588,Jerron Cage*,Ohio State,Big Ten,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jerron-cage-1
1589,Jesiah Irish*,Oregon State,Pac-12,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jesiah-irish-1
1590,Jesse Luketa*,Penn State,Big Ten,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jesse-luketa-1
1591,Jevin Frett,Louisiana-Monroe,Sun Belt,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jevin-frett-1
1592,Jha'Quan Jackson,Tulane,American,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jhaquan-jackson-1
1593,Jhaylin Embry,Bowling Green,MAC,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jhaylin-embry-1
1594,Ji'ayir Brown*,Penn State,Big Ten,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jiayir-brown-1
1595,Jimmy Calloway*,Tennessee,SEC,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2.0,,jimmy-calloway-1
1596,Jimmy Horn Jr.,South Florida,American,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jimmy-horn-jr-1
1597,Jiya Wright,Louisiana-Monroe,Sun Belt,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,jiya-wright-1
1598,Joachim Bangda*,Kent State,MAC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,joachim-bangda-1
1599,Joe Wilkins*,Notre Dame,Ind,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,joe-wilkins-3
1600,Joey Gatewood*,UCF,American,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,joey-gatewood-1
1601,Joey Hobert*,Washington State,Pac-12,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,joey-hobert-1
1602,John Copenhaver*,North Carolina,ACC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,john-copenhaver-1
1603,John Lee Eldridge III*,Air Force,MWC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,john-lee-eldridge-iii-1
1604,John Petrishen*,Pitt,ACC,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,john-petrishen-1
1605,John Saunders Jr.*,Miami (OH),MAC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,john-saunders-jr-1
1606,Johnathan Bennett*,Liberty,Ind,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,johnathan-bennett-1
1607,Johnnie Lang,Arkansas State,Sun Belt,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,johnnie-lang-1
1608,Johnny Johnson III*,Oregon,Pac-12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,johnny-johnson-iii-1
1609,Johnny Lumpkin*,Louisiana,Sun Belt,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,johnny-lumpkin-1
1610,Johnny Wilson*,Arizona State,Pac-12,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,johnny-wilson-3
1611,Jon-Luke Peaker*,Old Dominion,CUSA,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,jon-luke-peaker-1
1612,Jonathan Alexander,Charlotte,CUSA,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.7,,jonathan-alexander-1
1613,Jonathon Brooks,Texas,Big 12,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,jonathon-brooks-1
1614,Jordan Branch*,Middle Tennessee State,CUSA,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.6,,jordan-branch-1
1615,Jordan Burch*,South Carolina,SEC,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,jordan-burch-1
1616,Jordan Davis*,Georgia,SEC,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,H-9BednarikAA,jordan-davis-9
1617,Jordan Domineck,Georgia Tech,ACC,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jordan-domineck-1
1618,Jordan Ferguson*,Middle Tennessee State,CUSA,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,jordan-ferguson-1
1619,Jordan Houston,North Carolina State,ACC,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jordan-houston-1
1620,Jordan Jones*,Cincinnati,American,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,jordan-jones-1
1621,Jordan Wilmore*,Fresno State,MWC,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,jordan-wilmore-1
1622,Jordan Young,Florida State,ACC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jordan-young-2
1623,Jordon Simmons*,Michigan State,Big Ten,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jordon-simmons-1
1624,Jordyn Law*,Army,Ind,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jordyn-law-1
1625,Joseph Ngata*,Clemson,ACC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,joseph-ngata-1
1626,Joseph Scates*,Iowa State,Big 12,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,joseph-scates-1
1627,Josh Cobbs*,Wyoming,MWC,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,josh-cobbs-1
1628,Josh Coltrin,Tulane,American,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1.0,,josh-coltrin-1
1629,Josh Johnson*,Louisville,ACC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,josh-johnson-6
1630,Josh Thompson,Texas,Big 12,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.7,,josh-thompson-4
1631,Joshua Youngblood*,Rutgers,Big Ten,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,joshua-youngblood-1
1632,Jovani Haskins*,Rutgers,Big Ten,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,jovani-haskins-1
1633,Jovany Ruiz,Buffalo,MAC,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,jovany-ruiz-1
1634,Julian Fleming*,Ohio State,Big Ten,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,julian-fleming-1
1635,Juma Otoviano,Rice,CUSA,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,juma-otoviano-1
1636,Justin Broiles*,Oklahoma,Big 12,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,justin-broiles-1
1637,Justin Ibieta,Tulane,American,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,justin-ibieta-1
1638,Justin Lynch,Temple,American,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,justin-lynch-1
1639,Justin Marshall*,Louisville,ACC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,justin-marshall-1
1640,Justin Olson*,North Carolina,ACC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,justin-olson-1
1641,Justin Robinson*,Georgia,SEC,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,justin-robinson-2
1642,Justin Walley*,Minnesota,Big Ten,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,justin-walley-1
1643,Justin Wright*,Tulsa,American,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,justin-wright-1
1644,Jutahn McClain*,Kentucky,SEC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,jutahn-mcclain-1
1645,Kadyn Roach,Louisiana-Monroe,Sun Belt,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,kadyn-roach-1
1646,Kaedin Robinson*,UCF,American,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,kaedin-robinson-1
1647,Kai Puailoa-Rojas,Navy,American,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kai-puailoa-rojas-2
1648,Kamareon Williams,Florida International,CUSA,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,kamareon-williams-1
1649,Kaylon Geiger*,Texas Tech,Big 12,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kaylon-geiger-1
1650,Kay'ron Adams,Massachusetts,Ind,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,kayron-adams-1
1651,KD Davis*,North Texas,CUSA,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,kd-davis-1
1652,K.D. Nixon,USC,Pac-12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,kd-nixon-1
1653,Kearis Jackson*,Georgia,SEC,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.4,,kearis-jackson-1
1654,Kelee Ringo*,Georgia,SEC,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,kelee-ringo-1
1655,Keleki Latu,California,Pac-12,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,keleki-latu-1
1656,Ken Seals,Vanderbilt,SEC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,ken-seals-1
1657,Kendall Milton*,Georgia,SEC,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,kendall-milton-1
1658,Kenny Haynes,Texas State,Sun Belt,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kenny-haynes-1
1659,Kenyon Reed,San Jose State,MWC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,kenyon-reed-1
1660,Keon Coleman*,Michigan State,Big Ten,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,keon-coleman-1
1661,Keondre Swoopes*,UAB,CUSA,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,keondre-swoopes-1
1662,KeSean Carter*,Houston,American,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,kesean-carter-1
1663,Ketron Jackson Jr.*,Arkansas,SEC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,ketron-jackson-jr-1
1664,Kevin Henry,Tulane,American,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,kevin-henry-3
1665,Keyon Blankenbaker*,Wyoming,MWC,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,keyon-blankenbaker-1
1666,Keyonta Lanier,New Mexico,MWC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,keyonta-lanier-1
1667,Keyshawn Swanson,Troy,Sun Belt,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,keyshawn-swanson-1
1668,Khafre Brown*,North Carolina,ACC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,khafre-brown-1
1669,Khaleb Coleman*,Liberty,Ind,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,khaleb-coleman-1
1670,Khaleb Hood,Georgia Southern,Sun Belt,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,khaleb-hood-1
1671,Khatib Lyles*,North Texas,CUSA,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,khatib-lyles-1
1672,Khoury Bethley,Hawaii,MWC,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,khoury-bethley-1
1673,King Mwikuta*,Alabama,SEC,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,king-mwikuta-1
1674,Kivon Bennett,Arkansas State,Sun Belt,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,kivon-bennett-1
1675,KJ Robertson,Troy,Sun Belt,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,kj-robertson-1
1676,Knowledge McDaniel*,Marshall,CUSA,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.2,,knowledge-mcdaniel-1
1677,Ko Kieft*,Minnesota,Big Ten,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,ko-kieft-1
1678,Koali Nishigaya,Hawaii,MWC,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,,koali-nishigaya-1
1679,Kole Taylor*,LSU,SEC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kole-taylor-1
1680,Kris Abrams-Draine*,Missouri,SEC,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.4,,kris-abrams-draine-1
1681,Kris Mitchell,Florida International,CUSA,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,kris-mitchell-1
1682,Kris Moncrief*,Louisiana,Sun Belt,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.4,,kris-moncrief-1
1683,Kurt Rafdal,Boise State,MWC,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kurt-rafdal-1
1684,Kyle Maxwell,Louisiana Tech,CUSA,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kyle-maxwell-2
1685,Kyler Fisher*,Iowa,Big Ten,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,kyler-fisher-1
1686,Kyu Blu Kelly,Stanford,Pac-12,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,kyu-blu-kelly-1
1687,Lamy Constant*,Toledo,MAC,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.0,,lamy-constant-1
1688,Landen King*,Auburn,SEC,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.8,,landen-king-1
1689,Landry Weber*,Kansas State,Big 12,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,landry-weber-1
1690,Larry McCammon III,Florida Atlantic,CUSA,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,larry-mccammon-iii-1
1691,Larry Wooden*,UAB,CUSA,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,larry-wooden-1
1692,Latrell Fordham*,Eastern Michigan,MAC,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.9,,latrell-fordham-1
1693,La'Vell Wright*,Kentucky,SEC,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.5,,lavell-wright-1
1694,Layne Hatcher,Arkansas State,Sun Belt,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,layne-hatcher-1
1695,Leon O'Neal Jr.,Texas A&M,SEC,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,leon-oneal-jr-1
1696,Leroy Watson*,UTSA,CUSA,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,leroy-watson-1
1697,Levi Falck,Nebraska,Big Ten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,levi-falck-1
1698,Lexington Joseph,Florida International,CUSA,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,lexington-joseph-1
1699,Lideatrick Griffin*,Mississippi State,SEC,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0.6,,lideatrick-griffin-1
1700,Loic Fouonji*,Texas Tech,Big 12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,loic-fouonji-1
1701,Lorenzo Dantzler*,UTSA,CUSA,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0.5,,lorenzo-dantzler-1
1702,Lorenzo Styles Jr.*,Notre Dame,Ind,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,lorenzo-styles-jr-1
1703,Lucious Stanley*,UAB,CUSA,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,lucious-stanley-1
1704,Luke Deal*,Auburn,SEC,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,luke-deal-1
1705,Luke Floriea*,Kent State,MAC,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.7,,luke-floriea-1
1706,Luke Martin,Charlotte,CUSA,12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0.5,,luke-martin-2
1707,Luke Whittemore,Troy,Sun Belt,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0.6,,luke-whittemore-1
1708,Luke Wysong,New Mexico,MWC,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0.5,,luke-wysong-1
